# time_fs  P_UP  P_LP  P_GS  P_DS
1.735000000000000000e+03 3.462016163651576162e-01 6.279858023198295891e-01 0.000000000000000000e+00 2.581258131506101658e-02
1.737500000000000000e+03 3.372820810744158182e-01 6.394476583524972835e-01 0.000000000000000000e+00 2.327026057313582100e-02
1.740000000000000000e+03 3.279641392105790421e-01 6.565339307598176966e-01 0.000000000000000000e+00 1.550193002965232804e-02
1.742500000000000000e+03 3.194115307541941506e-01 6.722749727379245810e-01 0.000000000000000000e+00 8.313496507930224003e-03
1.745000000000000000e+03 3.123200298543920006e-01 6.819364714247203585e-01 0.000000000000000000e+00 5.743498720936638172e-03
1.747500000000000000e+03 3.066004433255141715e-01 6.866442764627279649e-01 0.000000000000000000e+00 6.755280211808307664e-03
1.750000000000000000e+03 3.017540859019278709e-01 6.909203655289455348e-01 0.000000000000000000e+00 7.325548569177438123e-03
1.752500000000000000e+03 2.968554071428285424e-01 6.978615500200895383e-01 0.000000000000000000e+00 5.283042837133058132e-03
1.755000000000000000e+03 2.904000746468784477e-01 7.071725164853024381e-01 0.000000000000000000e+00 2.427408867869807092e-03
1.757500000000000000e+03 2.811167360946362770e-01 7.170793595323913250e-01 0.000000000000000000e+00 1.803904373023132619e-03
1.760000000000000000e+03 2.691643300153697127e-01 7.270968136616087207e-01 0.000000000000000000e+00 3.738856323072686262e-03
1.762500000000000000e+03 2.559928395653129352e-01 7.384678148872760861e-01 0.000000000000000000e+00 5.539345547463628457e-03
1.765000000000000000e+03 2.430263173298388146e-01 7.518579539442622472e-01 0.000000000000000000e+00 5.115728725952251379e-03
1.767500000000000000e+03 2.309795361016208914e-01 7.650265691951240177e-01 0.000000000000000000e+00 3.993894703309209052e-03
1.770000000000000000e+03 2.201810991715496268e-01 7.739820530880849869e-01 0.000000000000000000e+00 5.836847740418725505e-03
1.772500000000000000e+03 2.106638413243563102e-01 7.774730246181874582e-01 0.000000000000000000e+00 1.186313405750917711e-02
1.775000000000000000e+03 2.018183234495899980e-01 7.796629680178679411e-01 0.000000000000000000e+00 1.851870853259440092e-02
1.777500000000000000e+03 1.927118315182014541e-01 7.867724749675751861e-01 0.000000000000000000e+00 2.051569351427556115e-02
1.780000000000000000e+03 1.831037392645943063e-01 8.007415513616619185e-01 0.000000000000000000e+00 1.615470937379619512e-02
1.782500000000000000e+03 1.737399918244704744e-01 8.171517601026596633e-01 0.000000000000000000e+00 9.108248072922280406e-03
1.785000000000000000e+03 1.654586460305608464e-01 8.297959384163386964e-01 0.000000000000000000e+00 4.745415553152397374e-03
1.787500000000000000e+03 1.584216280423480505e-01 8.366253833890493485e-01 0.000000000000000000e+00 4.952988568654138717e-03
1.790000000000000000e+03 1.523448854829460852e-01 8.407968466814919051e-01 0.000000000000000000e+00 6.858267835613695781e-03
1.792500000000000000e+03 1.468492690724884642e-01 8.465858606413797505e-01 0.000000000000000000e+00 6.564870286183905126e-03
1.795000000000000000e+03 1.411843158049703728e-01 8.552260696431464027e-01 0.000000000000000000e+00 3.589614551934854243e-03
1.797500000000000000e+03 1.342086114452353818e-01 8.647479966234921100e-01 0.000000000000000000e+00 1.043391931325148795e-03
1.800000000000000000e+03 1.253258282996876638e-01 8.730692224928718881e-01 0.000000000000000000e+00 1.604949207493462995e-03
1.802500000000000000e+03 1.151759152200783759e-01 8.805718080442119788e-01 0.000000000000000000e+00 4.252276735762296721e-03
1.805000000000000000e+03 1.049519811459081464e-01 8.894125804026536963e-01 0.000000000000000000e+00 5.635438451490957026e-03
1.807500000000000000e+03 9.537307155300264738e-02 9.003025996093373395e-01 0.000000000000000000e+00 4.324328837712707908e-03
1.810000000000000000e+03 8.666367992782554597e-02 9.105590769969140741e-01 0.000000000000000000e+00 2.777243075314751383e-03
1.812500000000000000e+03 7.898456113892074471e-02 9.164972660714315600e-01 0.000000000000000000e+00 4.518172789700729275e-03
1.815000000000000000e+03 7.227825997947259773e-02 9.180574999796292657e-01 0.000000000000000000e+00 9.664240040950827088e-03
1.817500000000000000e+03 6.600854190260702081e-02 9.198419333991585400e-01 0.000000000000000000e+00 1.414952469828807333e-02
1.820000000000000000e+03 5.964591942258336277e-02 9.265107471025070263e-01 0.000000000000000000e+00 1.384333347496343770e-02
1.822500000000000000e+03 5.332309426284815440e-02 9.376692299138325026e-01 0.000000000000000000e+00 9.007675823372718674e-03
1.825000000000000000e+03 4.761779537080609859e-02 9.482926318515234598e-01 0.000000000000000000e+00 4.089572777723298608e-03
1.827500000000000000e+03 4.280489763798623476e-02 9.541036279258165997e-01 0.000000000000000000e+00 3.091474436250985294e-03
1.830000000000000000e+03 3.870336218459242278e-02 9.557327281097152127e-01 0.000000000000000000e+00 5.563909705747454963e-03
1.832500000000000000e+03 3.511789259529572715e-02 9.573916493582952381e-01 0.000000000000000000e+00 7.490458046464734156e-03
1.835000000000000000e+03 3.191356769342056782e-02 9.621014472354898484e-01 0.000000000000000000e+00 5.984985071145402895e-03
1.837500000000000000e+03 2.866593776751489436e-02 9.688304119097767009e-01 0.000000000000000000e+00 2.503650322763621879e-03
1.840000000000000000e+03 2.482182148888406950e-02 9.742231873040128054e-01 0.000000000000000000e+00 9.549912071580822243e-04
1.842500000000000000e+03 2.037957644994708994e-02 9.766068758860912968e-01 0.000000000000000000e+00 3.013547664016152927e-03
1.845000000000000000e+03 1.596147383649069301e-02 9.778614613419939205e-01 0.000000000000000000e+00 6.177064821570076199e-03
1.847500000000000000e+03 1.209787464893439385e-02 9.811363989337102964e-01 0.000000000000000000e+00 6.765726417410501681e-03
1.850000000000000000e+03 8.854572387471627490e-03 9.868703810216414851e-01 0.000000000000000000e+00 4.275046590942136598e-03
1.852500000000000000e+03 6.188761148348929583e-03 9.918189663452692262e-01 0.000000000000000000e+00 1.992272506436094243e-03
1.855000000000000000e+03 4.177189249613576759e-03 9.927131881871018582e-01 0.000000000000000000e+00 3.109622563338357119e-03
1.857500000000000000e+03 2.773373016064172546e-03 9.903793974663710475e-01 0.000000000000000000e+00 6.847229517618645678e-03
1.860000000000000000e+03 1.737470568471150868e-03 9.890610408516673502e-01 0.000000000000000000e+00 9.201488579915883398e-03
1.862500000000000000e+03 9.550343196637466493e-04 9.915238316880716773e-01 0.000000000000000000e+00 7.521133992318439383e-03
1.865000000000000000e+03 5.552017668581228594e-04 9.958473457231339365e-01 0.000000000000000000e+00 3.597452510061743824e-03
1.867500000000000000e+03 6.012196868489263178e-04 9.976798603688854516e-01 0.000000000000000000e+00 1.718919944319235397e-03
1.870000000000000000e+03 8.927345610959216320e-04 9.951975617652716322e-01 0.000000000000000000e+00 3.909703673686489023e-03
1.872500000000000000e+03 1.222651968194544015e-03 9.911053414062551692e-01 0.000000000000000000e+00 7.672006625604774893e-03
1.875000000000000000e+03 1.657485298572619961e-03 9.895630644350554839e-01 0.000000000000000000e+00 8.779450266425840865e-03
1.877500000000000000e+03 2.399627382951811418e-03 9.915320061310239907e-01 0.000000000000000000e+00 6.068366486079191172e-03
1.880000000000000000e+03 3.540696630226800729e-03 9.936702810625419602e-01 0.000000000000000000e+00 2.789022307285722851e-03
1.882500000000000000e+03 5.150724399053866961e-03 9.919608315108574548e-01 0.000000000000000000e+00 2.888444090143381035e-03
1.885000000000000000e+03 7.425788950767604410e-03 9.860988109156032522e-01 0.000000000000000000e+00 6.475400133683123678e-03
1.887500000000000000e+03 1.048048246831352961e-02 9.798524970787598765e-01 0.000000000000000000e+00 9.667020452980868220e-03
1.890000000000000000e+03 1.411416060362911257e-02 9.769586532899663389e-01 0.000000000000000000e+00 8.927186106458349230e-03
1.892500000000000000e+03 1.799390109354138262e-02 9.770649036504241991e-01 0.000000000000000000e+00 4.941195256087591026e-03
1.895000000000000000e+03 2.196886193062232498e-02 9.763363310908291792e-01 0.000000000000000000e+00 1.694806978601797777e-03
1.897500000000000000e+03 2.610130495399461820e-02 9.719897054736592601e-01 0.000000000000000000e+00 1.908989572399209019e-03
1.900000000000000000e+03 3.055045407111567357e-02 9.653049878428792141e-01 0.000000000000000000e+00 4.144558086058029202e-03
1.902500000000000000e+03 3.549040161313741365e-02 9.596343249166506828e-01 0.000000000000000000e+00 4.875273470266104116e-03
1.905000000000000000e+03 4.094747029311059799e-02 9.561208647427651419e-01 0.000000000000000000e+00 2.931664964178172256e-03
1.907500000000000000e+03 4.663545603682026086e-02 9.523767071654692939e-01 0.000000000000000000e+00 9.878367977646080288e-04
1.910000000000000000e+03 5.206386243301285716e-02 9.455614627451707221e-01 0.000000000000000000e+00 2.374674821871312555e-03
1.912500000000000000e+03 5.686776621327406522e-02 9.361801268438594281e-01 0.000000000000000000e+00 6.952106942921639637e-03
1.915000000000000000e+03 6.105273866637264679e-02 9.281025074122373208e-01 0.000000000000000000e+00 1.084475392144606219e-02
1.917500000000000000e+03 6.502015736526045586e-02 9.244067399365613058e-01 0.000000000000000000e+00 1.057310269823443644e-02
1.920000000000000000e+03 6.943873680092406409e-02 9.235031264657718175e-01 0.000000000000000000e+00 7.058136733361235898e-03
1.922500000000000000e+03 7.501358321604092994e-02 9.201833333222968481e-01 0.000000000000000000e+00 4.803083461719235420e-03
1.925000000000000000e+03 8.216705182146936959e-02 9.108897356252294575e-01 0.000000000000000000e+00 6.943212553357213171e-03
1.927500000000000000e+03 9.078021739648080290e-02 8.975299051328441413e-01 0.000000000000000000e+00 1.168987747073198420e-02
1.930000000000000000e+03 1.002547725227182218e-01 8.855827655861285841e-01 0.000000000000000000e+00 1.416246189121032201e-02
1.932500000000000000e+03 1.098881591608244501e-01 8.785645469496697890e-01 0.000000000000000000e+00 1.154729388956196937e-02
1.935000000000000000e+03 1.191947665647723476e-01 8.748944074260559534e-01 0.000000000000000000e+00 5.910826009228174749e-03
1.937500000000000000e+03 1.279955973652100176e-01 8.702801129131358948e-01 0.000000000000000000e+00 1.724289721710439618e-03
1.940000000000000000e+03 1.364826585232075951e-01 8.624270342618293173e-01 0.000000000000000000e+00 1.090307215019885138e-03
1.942500000000000000e+03 1.452036248850185063e-01 8.526904708042236658e-01 0.000000000000000000e+00 2.105904310814284489e-03
1.945000000000000000e+03 1.546051516885783295e-01 8.434427634953980402e-01 0.000000000000000000e+00 1.952084816079155405e-03
1.947500000000000000e+03 1.644325223459291441e-01 8.348552345147579601e-01 0.000000000000000000e+00 7.122431393675910261e-04
1.950000000000000000e+03 1.738110838973071781e-01 8.249237219618574812e-01 0.000000000000000000e+00 1.265194140890781981e-03
1.952500000000000000e+03 1.819578681834403411e-01 8.125720675190366560e-01 0.000000000000000000e+00 5.470064297578386588e-03
1.955000000000000000e+03 1.886476763733898054e-01 8.001004412861214554e-01 0.000000000000000000e+00 1.125188234054392764e-02
1.957500000000000000e+03 1.941903599914261425e-01 7.915741075230035007e-01 0.000000000000000000e+00 1.423553248562563385e-02
1.960000000000000000e+03 1.993893718260895398e-01 7.881580769809145570e-01 0.000000000000000000e+00 1.245255119305102055e-02
1.962500000000000000e+03 2.054898946997615328e-01 7.856760155429576287e-01 0.000000000000000000e+00 8.834089757337940454e-03
1.965000000000000000e+03 2.136575700313416426e-01 7.780321490611020741e-01 0.000000000000000000e+00 8.310280907611876031e-03
1.967500000000000000e+03 2.241861753452025208e-01 7.633560518302511255e-01 0.000000000000000000e+00 1.245777282460252232e-02
1.970000000000000000e+03 2.363130364795455463e-01 7.460833542132477847e-01 0.000000000000000000e+00 1.760360930726253756e-02
1.972500000000000000e+03 2.488747613612363740e-01 7.326105428594232860e-01 0.000000000000000000e+00 1.851469577939676356e-02
1.975000000000000000e+03 2.609797281824530191e-01 7.253408116887594126e-01 0.000000000000000000e+00 1.367946012884339521e-02
1.977500000000000000e+03 2.721222857757713554e-01 7.213089880204510695e-01 0.000000000000000000e+00 6.568726203833996982e-03
1.980000000000000000e+03 2.821913464392796222e-01 7.160129398713478421e-01 0.000000000000000000e+00 1.795713689428742824e-03
1.982500000000000000e+03 2.917048049956409428e-01 7.076339953955207429e-01 0.000000000000000000e+00 6.611996088964820729e-04
1.985000000000000000e+03 3.015920697503520209e-01 6.974692883589956871e-01 0.000000000000000000e+00 9.386418907104390405e-04
1.987500000000000000e+03 3.122013546975208609e-01 6.871943847817143514e-01 0.000000000000000000e+00 6.042605208236626448e-04
1.990000000000000000e+03 3.227032023129339788e-01 6.766384912758314218e-01 0.000000000000000000e+00 6.583064112935451155e-04
1.992500000000000000e+03 3.318008647425456648e-01 6.645749855266889217e-01 0.000000000000000000e+00 3.624149730823312578e-03
1.995000000000000000e+03 3.387727029892768082e-01 6.515147130665375208e-01 0.000000000000000000e+00 9.712583944243980208e-03
1.997500000000000000e+03 3.436791410299369631e-01 6.408700311414586848e-01 0.000000000000000000e+00 1.545082782866296495e-02
2.000000000000000000e+03 3.471564936595713524e-01 6.359992298824734824e-01 0.000000000000000000e+00 1.684427645801336859e-02
