# time_fs Evib_g_n0_eV Evib_g_n1_eV Evib_g_n2_eV Evib_g_n3_eV Evib_g_n4_eV Evib_e_n0_eV Evib_e_n1_eV Evib_e_n2_eV Evib_e_n3_eV Evib_e_n4_eV
1.480000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.526259905816801224e-02 5.015571535978397244e-05 3.218190642693998333e-07 1.374127486319315600e-09
1.482500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.516701964059571070e-02 5.804619302630132933e-05 3.215810166659772506e-07 9.318370563622001766e-10
1.485000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.442060338756758472e-02 6.880987831672297954e-05 4.979195311591643139e-07 2.214580182540287784e-09
1.487500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.324822088457187061e-02 7.914314143564443033e-05 7.016158145449000680e-07 4.004265409555927150e-09
1.490000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.218393711156969872e-02 8.487581778693951506e-05 7.438173751443616315e-07 3.803342276935016701e-09
1.492500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.174832084398422780e-02 8.781599743891461030e-05 7.168538459611154092e-07 3.307310091621709527e-09
1.495000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.207513858992674396e-02 9.150345651677790665e-05 7.336678122612883645e-07 3.638372018651286998e-09
1.497500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.277227971769798728e-02 9.649739556736490953e-05 7.329815367310027242e-07 3.342113901214118077e-09
1.500000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.317700313537659693e-02 9.895256720476347425e-05 7.021363587453416489e-07 3.018937718618345847e-09
1.502500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.284571360343368510e-02 9.104488263769512787e-05 7.173495885424660406e-07 3.279570315973766049e-09
1.505000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.186063475719963664e-02 6.945393700121031905e-05 6.371860516699133009e-07 3.703705377092253268e-09
1.507500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.069386350017005105e-02 4.258169398143103491e-05 3.720032552307828593e-07 2.231896588093195272e-09
1.510000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.981132331346953032e-02 2.264530280940215364e-05 1.320214263050305386e-07 3.984025841310143270e-10
1.512500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.940649882318883079e-02 1.443263484769500958e-05 5.682638895648772926e-08 1.517936138344645695e-10
1.515000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.942459919928592529e-02 1.625808273151838540e-05 1.018286814758457049e-07 3.400578142750005935e-10
1.517500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.970672869817342507e-02 2.476339824069698393e-05 1.955748464211677040e-07 9.368102849813955935e-10
1.520000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.004072821364361046e-02 3.540170204263223450e-05 2.595943294762301305e-07 1.333280590240326277e-09
1.522500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.013792724775587822e-02 4.583328153126873606e-05 2.636334653833428739e-07 9.325641816903633743e-10
1.525000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.971326616454221331e-02 5.741345237608822287e-05 3.489646337160126143e-07 1.189811868750322110e-09
1.527500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.869872533153978805e-02 6.830919110959993276e-05 5.556440899278547939e-07 3.004739258193867799e-09
1.530000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.738361596614363888e-02 7.301586989310217669e-05 6.695925402925658730e-07 3.818893744439489459e-09
1.532500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.629136130989679992e-02 7.127993602520585077e-05 6.249735275643269660e-07 3.020132693227188686e-09
1.535000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.583724717496417037e-02 6.862473074068811912e-05 5.665670677759831604e-07 2.753705055687615382e-09
1.537500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.601019945472237360e-02 6.906380778130904541e-05 5.477530770971380654e-07 2.564082766050398520e-09
1.540000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.634972204710039706e-02 7.239006771189093411e-05 5.224056543717872600e-07 2.278358097976820646e-09
1.542500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.628875743276555696e-02 7.336544449930924026e-05 5.329099385625033162e-07 2.268037333410144982e-09
1.545000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.558978303910484031e-02 6.409278460123904984e-05 5.530712105166502977e-07 2.819077098021423323e-09
1.547500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.448046550459806264e-02 4.392860837123295167e-05 4.148217271540966503e-07 2.728799872554914378e-09
1.550000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.340077346063002668e-02 2.272862322656949300e-05 1.789225982523876720e-07 9.959972498412394585e-10
1.552500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.265785069727919793e-02 9.838721087593669588e-06 4.030862427383861799e-08 8.422294812173405429e-11
1.555000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.230400307226873352e-02 6.213970043316105066e-06 2.184692152362793457e-08 5.720659590413269599e-11
1.557500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.224755568232163694e-02 9.272628439552287814e-06 6.460012083130195191e-08 2.588249621516045246e-10
1.560000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.237350376545727840e-02 1.702460400719551834e-05 1.324061328724641357e-07 7.283665755516843691e-10
1.562500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.252808030775740336e-02 2.735536903963256409e-05 1.761558025193523776e-07 8.410041210138012870e-10
1.565000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.246661662353702391e-02 3.944492452725181742e-05 2.168218981671236849e-07 6.477469907831560893e-10
1.567500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.194514341266615480e-02 5.177102179118804501e-05 3.632332820253654055e-07 1.674690306898950413e-09
1.570000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.093399627469152958e-02 5.850303381322722777e-05 5.272716414572035624e-07 3.193661216843853876e-09
1.572500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.726603065341812154e-03 5.586099444789739839e-05 5.309992295433895682e-07 2.876302879464202952e-09
1.575000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.783716575313972250e-03 4.850862052193876772e-05 4.328954807108246829e-07 2.140411825617959150e-09
1.577500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.399618315369155458e-03 4.336074290403207920e-05 3.622566500927929757e-07 1.766399679386487628e-09
1.580000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.460120957874611020e-03 4.287180835305178271e-05 3.244754635236843243e-07 1.410421857386818767e-09
1.582500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.528314251071691596e-03 4.522738843869492510e-05 3.122844364390412499e-07 1.330818015118680265e-09
1.585000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.211510725479277337e-03 4.444654039797628033e-05 3.491572910704771691e-07 1.522807985056867898e-09
1.587500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.468806213390893206e-03 3.463736853866731689e-05 3.277920467985467790e-07 2.046004525900180917e-09
1.590000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.577555276268901539e-03 1.870276945815304515e-05 1.774838767960173206e-07 1.330114920493916024e-09
1.592500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.846122376696742846e-03 6.251232342494275249e-06 4.042648890725345364e-08 2.546649043700539454e-10
1.595000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.392203077583332914e-03 1.733128211977361385e-06 1.781332501476267441e-09 2.408115475516084946e-11
1.597500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.164782172294886398e-03 2.296587952317120753e-06 1.445861674759997521e-08 8.300367873363673581e-11
1.600000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.097908012079899534e-03 5.714088261908020736e-06 4.764869527551385495e-08 3.072387975510904850e-10
1.602500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.173200110694393949e-03 1.224436298456608526e-05 9.058206201784809261e-08 5.570784914169702100e-10
1.605000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.323593195645526417e-03 2.204718226566395434e-05 1.259495435608005523e-07 4.856380428788050936e-10
1.607500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.345769387112768271e-03 3.422222592161238303e-05 2.106006234473497870e-07 7.590923713888639823e-10
1.610000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.003745751340364471e-03 4.386121761810947184e-05 3.691288160262756672e-07 2.223545026999985311e-09
1.612500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.257141649277130201e-03 4.406301230211486755e-05 4.370051625459194512e-07 2.659089941829071188e-09
1.615000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.360125202075088698e-03 3.532605343905548809e-05 3.483745752440193540e-07 1.835760112284915372e-09
1.617500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.689714777130033669e-03 2.571844193575919423e-05 2.357717167105928576e-07 1.230911426118130103e-09
1.620000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.437296308894402932e-03 2.076219270825000796e-05 1.709516634642588142e-07 7.694181146252559515e-10
1.622500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.454305171702383589e-03 2.030521399046707613e-05 1.399185483025492618e-07 5.932598640525998472e-10
1.625000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.413980763457093150e-03 2.133791490246585577e-05 1.496252526323101802e-07 5.840176092790415983e-10
1.627500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.125782581948780937e-03 1.887225209387800417e-05 1.702292982975948129e-07 9.148349751042753883e-10
1.630000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.675827232689426714e-03 1.078562002014436311e-05 1.138594495677470484e-07 9.646676899419265309e-10
1.632500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.279485212878376946e-03 2.686484550070388114e-06 2.748025860976606318e-08 3.674459837591902140e-10
1.635000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.050201619671722311e-03 9.849527681597045393e-07 1.209089816158258031e-08 1.756557033132160217e-10
1.637500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.352782230226222874e-04 3.963091226347220352e-06 3.955880059740166327e-08 2.425598805544387652e-10
1.640000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.493145433595355271e-04 6.656603985054583954e-06 6.371737713844008908e-08 3.939251129744453600e-10
1.642500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.226094098078569989e-04 9.054887706502025830e-06 8.265817134120994761e-08 5.603956594733000349e-10
1.645000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.724472964260475350e-04 1.405413138430139737e-05 1.003910819149897304e-07 5.484370175732738516e-10
1.647500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.313042387435413554e-03 2.311973616203232066e-05 1.449402347811359293e-07 4.686389697845284556e-10
1.650000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.642477059473923442e-03 3.378856826543870200e-05 2.686908150657910054e-07 1.477391003343987549e-09
1.652500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.684437901449365458e-03 3.850778310322715075e-05 3.821822986192098534e-07 2.498739507899159029e-09
1.655000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.353449599361720903e-03 3.207574122104959942e-05 3.316092503439767665e-07 1.888235568003082604e-09
1.657500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.496674707562530118e-04 1.969175062343110272e-05 1.895808652609063131e-07 1.020868244532659653e-09
1.660000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.739254590175469403e-04 1.033656994792008932e-05 9.120349424153962883e-08 4.500933884734029199e-10
1.662500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.584236891720000333e-04 6.541665526037226326e-06 4.734307830908995985e-08 1.926593538199094541e-10
1.665000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.960299778958979375e-04 5.960132975922058665e-06 3.676577999948918866e-08 1.300486311825499958e-10
1.667500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.224015387068157925e-04 5.705286828203553351e-06 4.783623281457984620e-08 2.035362773143231449e-10
1.670000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.159590067877233033e-04 3.417560766139941156e-06 3.752632001853265481e-08 3.444032996550191941e-10
1.672500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.858611062240819688e-04 7.789975313612352175e-07 5.128349805672835573e-09 1.924075442222107642e-10
1.675000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.957791807863186349e-04 3.216001434251117858e-06 3.047201275492884146e-08 3.326119703691031779e-10
1.677500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.532152838344012816e-04 1.114686813030030893e-05 1.039053446593217708e-07 6.114574617983189131e-10
1.680000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.095605977673923303e-03 1.784246624080846266e-05 1.563626517909637997e-07 8.037358000929393903e-10
1.682500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.087372847520466645e-03 1.959518537925145404e-05 1.774044824649344720e-07 9.753808872845629499e-10
1.685000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.114932358687024862e-03 2.010102163363981177e-05 1.720374170898247449e-07 1.013104753656647242e-09
1.687500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.435930190899417777e-03 2.420774063011148702e-05 1.756648049777158460e-07 6.937183971818349088e-10
1.690000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.099097980760634020e-03 3.297931314713095793e-05 2.577416552366857268e-07 1.158960685069548052e-09
1.692500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.844315265245217755e-03 4.121368454369831022e-05 3.975258019971707035e-07 2.561954846335898966e-09
1.695000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.320270767736802249e-03 4.000436707702857562e-05 4.112234819115085395e-07 2.488127853127967673e-09
1.697500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.391854448331925974e-03 2.768425171362660434e-05 2.519266623816517855e-07 1.326350462439150751e-09
1.700000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.216528430138539119e-03 1.334578485005034603e-05 9.598764021299110985e-08 4.430554444341184472e-10
1.702500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.046997365798245500e-03 5.019752681748634372e-06 2.654722900397715350e-08 8.323562926973707588e-11
1.705000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.011666396614653962e-03 2.235491808861619234e-06 1.114904481666151080e-08 2.333077770355390553e-11
1.707500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.102585887528390342e-03 1.689177876951395308e-06 1.469677493943034676e-08 5.767051375171189607e-11
1.710000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.317668164111236065e-03 1.824359897234635071e-06 1.287214525126511173e-08 1.052495310749207134e-10
1.712500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.724626661668755355e-03 3.232796854841171492e-06 6.970926209954464027e-09 5.841287919970183344e-12
1.715000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.355159149187037664e-03 9.271480113765648588e-06 5.816187877421141623e-08 3.557705379004336042e-10
1.717500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.078662957996132356e-03 2.161928217447334295e-05 1.800834814572536468e-07 1.015407282543795237e-09
1.720000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.635097765696248963e-03 3.426572328562084728e-05 2.814482920906923144e-07 1.415743108067180325e-09
1.722500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.837688871898028334e-03 3.943876476687483887e-05 3.293107373112919158e-07 1.569346900391500456e-09
1.725000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.781400904215879162e-03 3.810341346920310723e-05 3.296780648894180951e-07 1.742804738001313307e-09
1.727500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.836753304893759625e-03 3.748409612290615255e-05 2.962222397741054327e-07 1.444607317790696425e-09
1.730000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.359746227429910297e-03 4.246818936222175871e-05 3.216621629773932674e-07 1.211778482364713100e-09
1.732500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.358284191494281028e-03 5.168103844103736299e-05 4.625918287163092693e-07 2.611679959107507325e-09
1.735000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.464734340097600923e-03 5.659466786956881293e-05 5.674148134938844891e-07 3.538584575266214232e-09
1.737500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.251669704709553424e-03 4.861528699090365862e-05 4.451832176932716285e-07 2.427787800828004557e-09
1.740000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.558155261003231651e-03 3.081930937572283894e-05 2.118551858235289439e-07 9.404373796195403694e-10
