# time_fs P_g_n0 P_g_n1 P_g_n2 P_g_n3 P_g_n4 P_e_n0 P_e_n1 P_e_n2 P_e_n3 P_e_n4
1.520000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.992034375406060542e-01 1.007071769529829519e-01 8.894900010711615749e-05 4.348313726570018837e-07 1.674975615879806823e-09
1.522500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.986887839222343910e-01 1.011956143103310279e-01 1.151589988222832486e-04 4.415970944444603464e-07 1.171563042324576802e-09
1.525000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.007935200516654639e-01 9.906163901780004610e-02 1.442549054675583452e-04 5.845303747336894971e-07 1.494738528580806654e-09
1.527500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.058639904876026883e-01 9.396344387708435719e-02 1.716311334412058361e-04 9.307271188071268408e-07 3.774798063057622547e-09
1.530000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.124605625461406078e-01 8.735485410122431627e-02 1.834569595304074406e-04 1.121595544878669754e-06 4.797605206582272416e-09
1.532500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.179537167967712907e-01 8.186613723566230072e-02 1.790953166462458369e-04 1.046856830090999906e-06 3.794136549280387223e-09
1.535000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.202424669123564493e-01 7.958415665811140183e-02 1.724239465846435127e-04 9.490235641138746545e-07 3.459428461919114526e-09
1.537500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.193722885226944808e-01 8.045326359156970697e-02 1.735271552294196848e-04 9.175093418712530139e-07 3.221209505088440137e-09
1.540000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.176578302223362682e-01 8.215940727186128723e-02 1.818845922409319910e-04 8.750513473564275531e-07 2.862258917056307128e-09
1.542500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.179617167906422015e-01 8.185305242595755648e-02 1.843352876867066132e-04 8.926464632537742706e-07 2.849293132424804978e-09
1.545000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.214974146068524163e-01 7.834061828695898511e-02 1.610371472392941043e-04 9.264174380513404443e-07 3.541554143242993721e-09
1.547500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.271227700257069770e-01 7.276615831456312300e-02 1.103733878674194790e-04 6.948437640772137655e-07 3.428140543410696076e-09
1.550000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.326020217984911653e-01 6.734057015391972656e-02 5.710709353409419389e-05 2.997028446438654347e-07 1.251252826433717690e-09
1.552500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.363679220347813636e-01 6.360728993607636661e-02 2.472040474269765714e-05 6.751863362452029320e-08 1.058077237710226793e-10
1.555000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.381551891764270401e-01 6.182916116717956240e-02 1.561299005858317752e-05 3.659450841478715701e-08 7.186758279413654983e-11
1.557500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.384310874642571854e-01 6.154550594131475566e-02 2.329806140591027014e-05 1.082079075901205143e-07 3.251569876276438050e-10
1.560000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.377785910305445061e-01 6.217841088169485941e-02 4.277538695275255121e-05 2.217858172068075636e-07 9.150333863714627431e-10
1.562500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.369757943662277988e-01 6.295517742591659471e-02 6.873208301415215766e-05 2.950683459285634548e-07 1.056537840469599582e-09
1.565000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.372542134588200957e-01 6.264631469114081974e-02 9.910785057098445248e-05 3.631857590739090044e-07 8.137525009838643143e-10
1.567500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.398434652261988820e-01 6.002584629480479245e-02 1.300779441989649262e-04 6.084309581664411638e-07 2.103882295099183882e-09
1.570000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.449074153406094023e-01 5.494470489794738011e-02 1.469925472694151201e-04 8.832020794928032311e-07 4.012137207090268472e-09
1.572500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.509813503448437677e-01 4.887740233840106446e-02 1.403542574067773760e-04 8.894459456338183646e-07 3.613445828472616377e-09
1.575000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.557381119640048217e-01 4.413927927293453263e-02 1.218809560852732670e-04 7.251180581420848208e-07 2.688959579922058470e-09
1.577500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.576813071325156468e-01 4.220913726316158354e-02 1.089465902111358615e-04 6.067950587818977285e-07 2.219095074606140020e-09
1.580000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.573785659641425028e-01 4.251317064258598732e-02 1.077181114398285982e-04 5.435099891518999942e-07 1.771886755511078803e-09
1.582500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.570299880763879496e-01 4.285585050789794681e-02 1.136366543685802036e-04 5.230895082731008620e-07 1.671881928541055578e-09
1.585000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.586238655169108114e-01 4.126387299235817485e-02 1.116747246180308499e-04 5.848530838701460009e-07 1.913075358111642805e-09
1.587500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.623807302855881263e-01 3.753168951452710150e-02 8.702856416750582419e-05 5.490654050226914173e-07 2.570357444598216762e-09
1.590000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.668996675637694382e-01 3.305304158929096153e-02 4.699188306068604140e-05 2.972929259564779221e-07 1.670998643836577687e-09
1.592500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.706067259697412908e-01 2.937749938038563755e-02 1.570661392586501133e-05 6.771606182119505945e-08 3.199307843844898216e-10
1.595000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.728991445151852213e-01 2.709649787730317519e-02 4.354593497430555541e-06 2.983806535136126456e-09 3.025270697884528652e-11
1.597500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.740405260977285096e-01 2.595367925776324511e-02 5.770321488233970473e-06 2.421878852194300434e-08 1.042759783085888578e-10
1.600000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.743679345934183056e-01 2.561762820140652680e-02 1.435700568318598080e-05 7.981355992548383279e-08 3.859783888832795053e-10
1.602500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.739731023845841218e-01 2.599598045575072375e-02 3.076473111700021227e-05 1.517287470985730129e-07 6.998473510263444049e-10
1.605000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.731926688876380016e-01 2.675172460123379989e-02 5.539493031573856745e-05 2.109707597333342221e-07 6.100980438175941901e-10
1.607500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.730504980399730108e-01 2.686316274931038750e-02 8.598549226535774658e-05 3.527648633958957900e-07 9.536336323980701975e-10
1.610000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.747447238242958889e-01 2.514445101176062194e-02 1.102040643671092215e-04 6.183062244996241804e-07 2.793398275125609195e-09
1.612500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.784958819669395957e-01 2.139267160440768561e-02 1.107110861862182415e-04 7.320019473130979058e-07 3.340565253554108794e-09
1.615000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.830256039568653348e-01 1.688505126670898637e-02 8.875892823883286382e-05 5.835420020837844814e-07 2.306231296840345637e-09
1.617500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.864188296663873867e-01 1.351615465894489242e-02 6.461920084361605658e-05 3.949274986777099294e-07 1.546371138339359252e-09
1.620000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.876998262237085546e-01 1.224772014519800480e-02 5.216631333731157024e-05 2.863511950825105517e-07 9.666056716397687043e-10
1.622500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.876155549421115065e-01 1.233319181759991515e-02 5.101812560418862876e-05 2.343694276424610831e-07 7.453013367494972861e-10
1.625000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.878155791859907220e-01 1.213055660028689899e-02 5.361285151373329781e-05 2.506285638732163670e-07 7.336904639183939132e-10
1.627500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.892699714583168547e-01 1.068232453240593356e-02 4.741771882883920227e-05 2.851412031785507806e-07 1.149290169728988956e-09
1.630000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.915514661456914514e-01 8.421242375323751903e-03 2.709954778930744070e-05 1.907193460096265160e-07 1.211894082841616265e-09
1.632500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.935636296126021394e-01 6.429573934062194837e-03 6.749961181081375583e-06 4.603058393595655035e-08 4.616155574864198292e-10
1.635000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.947201096971867162e-01 5.277395073727246359e-03 2.474755698893729475e-06 2.025276073966931331e-08 2.206729941120804222e-10
1.637500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.952900853490778132e-01 4.699890567952875672e-03 9.957515644088491601e-06 6.626264756683695545e-08 3.047234680332144754e-10
1.640000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.957152553620598479e-01 4.267912278188620151e-03 1.672513564084066143e-05 1.067292749387606104e-07 4.948807951940267687e-10
1.642500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.958433942388194016e-01 4.133715627175160376e-03 2.275097413693976075e-05 1.384558983939865027e-07 7.040146475795225639e-10
1.645000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.950778494325993595e-01 4.886669831286670311e-03 3.531188790025476589e-05 1.681592661892625266e-07 6.889912281071278784e-10
1.647500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.933434638890502599e-01 6.598202951936750840e-03 5.808978935184000078e-05 2.427809627824722049e-07 5.887424243524226565e-10
1.650000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.916609986102981056e-01 8.253653565195594871e-03 8.489590016441884079e-05 4.500683669443735051e-07 1.856018848422094885e-09
1.652500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.914380913981084564e-01 8.464512067584750721e-03 9.675322387745513520e-05 6.401713544710382869e-07 3.139119984797938023e-09
1.655000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.931175955857349802e-01 6.801254268149350447e-03 8.059231462575274126e-05 5.554593808106813105e-07 2.372155236184776764e-09
1.657500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.956805186186052925e-01 4.269685782694738509e-03 4.947676036037964496e-05 3.175558882092232844e-07 1.282497794639019484e-09
1.660000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.975923404137154726e-01 2.381534969937421434e-03 2.597128127618112455e-05 1.527696720963812706e-07 5.654439553685965436e-10
1.662500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.981823600446371181e-01 1.801124066190954711e-03 1.643634554280709863e-05 7.930163870869339688e-08 2.420343640953635870e-10
1.665000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.979948626525279032e-01 1.990100391436672861e-03 1.497520848221622492e-05 6.158422110467200222e-08 1.633776773650125533e-10
1.667500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.978629639276027641e-01 2.122620797521687121e-03 1.433489152814962958e-05 8.012769315675015630e-08 2.556988408471396105e-10
1.670000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.979011036078577757e-01 2.090246265264940687e-03 8.586836095828996926e-06 6.285815748497932158e-08 4.326674618781647863e-10
1.672500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.975565207912908683e-01 2.441513096603426403e-03 1.957280229550842093e-06 8.590200679518987133e-09 2.417180203796617236e-10
1.675000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.964954903417810872e-01 3.496377792896073183e-03 8.080405613696275158e-06 5.104189741194110498e-08 4.178542341320391300e-10
1.677500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.951817914277873989e-01 4.790026551931664614e-03 2.800720635753846328e-05 1.740458034494501829e-07 7.681626404501493489e-10
1.680000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.944493490823947957e-01 5.505557676753382833e-03 4.483031718796095784e-05 2.619139895996043647e-07 1.009718341825300737e-09
1.682500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.944862823172155863e-01 5.464185163419430641e-03 4.923413411872224171e-05 2.971599371271934106e-07 1.225352873473068842e-09
1.685000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.943465303086562734e-01 5.602675169281532037e-03 5.050507948150706093e-05 2.881698778724032213e-07 1.272744665397797867e-09
1.687500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.927231518112011877e-01 7.215729602509636520e-03 6.082346891987810305e-05 2.942459044852861353e-07 8.715055240977824661e-10
1.690000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.893684731610495886e-01 1.054823105909866165e-02 8.286259584706269650e-05 4.317280657230916294e-07 1.455980760137623049e-09
1.692500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.856027374040299271e-01 1.429304153389556603e-02 1.035519712153223698e-04 6.658723651543897233e-07 3.218536239115450828e-09
1.695000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.832140168452623286e-01 1.668477772732061132e-02 1.005134851181622394e-04 6.888165526155921886e-07 3.125788760211014266e-09
1.697500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.828855232094371175e-01 1.704449471523580839e-02 6.955842139102160512e-05 4.219877091819962880e-07 1.666269425174812317e-09
1.700000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.838028470894525368e-01 1.616345944793235595e-02 3.353212273881995886e-05 1.607833169396835809e-07 5.566023171282893886e-10
1.702500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.846757984320810841e-01 1.531154455174997715e-02 1.261244392399154092e-05 4.446772027466859303e-08 1.045673734544435510e-10
1.705000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.848603624889870067e-01 1.513400199303845985e-02 5.616813590104570149e-06 1.867511694583167496e-08 2.931002224064560674e-11
1.707500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.844048472874321609e-01 1.559088385692658160e-02 4.244165519978379723e-06 2.461771346638248868e-08 7.245039416044207178e-11
1.710000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.833236951704591444e-01 1.667169931714188730e-02 4.583818837272951805e-06 2.156138233042732076e-08 1.322230289885938455e-10
1.712500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.812751488181415960e-01 1.871671689280781162e-02 8.122605162917515239e-06 1.167659331650663761e-08 7.338301406997717704e-12
1.715000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.780913850981354241e-01 2.188522185521124194e-02 2.329517616524032019e-05 9.742358253636752535e-08 4.469479119352180336e-10
1.717500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.744244578856603445e-01 2.552091938691523551e-02 5.431980445847572447e-05 3.016473726252154536e-07 1.275637289627883368e-09
1.720000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.715963578021945546e-01 2.831707419947863263e-02 8.609478212467548274e-05 4.714376751937894667e-07 1.778571743802990047e-09
1.722500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.705652340861563587e-01 2.933511995928657010e-02 9.909237378611766443e-05 5.516092752282946671e-07 1.971541332150126060e-09
1.725000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.708514425159258110e-01 2.905226585033104936e-02 9.573721977186709523e-05 5.522245643038828537e-07 2.189453188443860751e-09
1.727500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.705749022369631884e-01 2.933041861755657925e-02 9.418114603745263689e-05 4.961846562380324994e-07 1.814833313807407192e-09
1.730000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.679342319308177345e-01 3.195852375592919681e-02 1.067039933724164678e-04 5.387975929269568393e-07 1.522334776840091735e-09
1.732500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.628930675331583977e-01 3.697630246982050450e-02 1.298518553794908448e-04 7.748606846169333612e-07 3.281004973753149382e-09
1.735000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.573204939852255624e-01 4.253635346782713711e-02 1.421976579637407225e-04 9.504435736915987189e-07 4.445458009128409402e-09
1.737500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.533862997510148540e-01 4.649080253622890624e-02 1.221489622887026436e-04 7.457005321495336459e-07 3.049984674407040633e-09
1.740000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.518912775417784911e-01 4.803093095981522676e-02 7.743545069277095190e-05 3.548663079121087396e-07 1.181453994496909993e-09
1.742500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.520907192581065104e-01 4.787102017253990621e-02 3.814183238589262756e-05 1.184831255129455039e-07 2.538908250857500333e-10
1.745000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.527518705222948192e-01 4.722820636314008225e-02 1.986421131572819928e-05 5.879344855348702850e-08 1.098500753452439640e-10
1.747500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.530150156638945713e-01 4.696905260426424700e-02 1.585812216651394824e-05 7.341937820949191934e-08 1.903464851794972371e-10
1.750000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.523366522507308307e-01 4.764517366612956717e-02 1.808742586330437636e-05 8.627599773505475501e-08 3.813282977971991498e-10
1.752500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.501611690092214291e-01 4.981200301641019318e-02 2.673618366560892888e-05 9.160431209734967970e-08 1.864419351543106114e-10
1.755000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.461634084802036382e-01 5.378893888084133879e-02 4.747317207096155548e-05 1.789813007703058270e-07 4.856338031845071971e-10
1.757500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.408958378276788270e-01 5.901879403160090881e-02 8.494555688639248965e-05 4.209632807053644821e-07 1.620603916657066865e-09
1.760000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.359535541338122044e-01 6.391673081974644233e-02 1.290334448281613350e-04 6.790535394113593363e-07 2.548125117680353274e-09
1.762500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.331428425005076077e-01 6.670059593644885043e-02 1.557439514768096023e-04 8.147242015405279589e-07 2.887417657701404728e-09
1.765000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.330719505806280845e-01 6.677179890977692767e-02 1.553909696538771450e-04 8.565553999479633559e-07 2.984594734599984998e-09
1.767500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.343089444949199684e-01 6.554506536550587514e-02 1.451939321857873596e-04 7.931665329130223403e-07 3.040910243629641470e-09
1.770000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.341507996333300312e-01 6.570195617309955438e-02 1.465146538544955174e-04 7.273406419272480750e-07 2.199127517296547266e-09
1.772500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.307239829953245502e-01 6.910950652201436339e-02 1.656227535675913916e-04 8.847331091943451555e-07 2.996037931890723544e-09
1.775000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.245807330453937878e-01 7.522893006802855442e-02 1.891417807799508220e-04 1.189755536398760759e-06 5.350313803825267663e-09
1.777500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.182029338509879457e-01 8.160714621220058196e-02 1.887211279158681218e-04 1.193581837891586422e-06 5.227110702344196739e-09
1.780000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.139631950700083385e-01 8.588690270847902652e-02 1.491345893932990714e-04 7.648124368771623060e-07 2.819734950741347046e-09
